date,home_team,away_team,market,selection,line,model_probability,fair_odds,min_odds_ev5,min_odds_ev10,min_odds_ev15,source_model,model_confidence,fiabilidad_pct,fiabilidad_nivel,model_regime,poisson_weight,notes
2026-06-25,Tunisia,Netherlands,team_goals,Netherlands Under,1.5,0.4643,2.154,2.261,2.369,2.477,poisson_away_goals,derived,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,team_goals,Tunisia Over,1.5,0.2129,4.697,4.931,5.166,5.401,poisson_home_goals,derived,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,team_goals,Tunisia Under,1.5,0.7871,1.271,1.334,1.398,1.461,poisson_home_goals,derived,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,team_goals,Netherlands Over,2.5,0.268,3.731,3.917,4.104,4.29,poisson_away_goals,derived,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,team_goals,Netherlands Under,2.5,0.732,1.366,1.435,1.503,1.571,poisson_away_goals,derived,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,team_goals,Tunisia Over,2.5,0.0564,17.72,18.606,19.492,20.378,poisson_home_goals,derived,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,team_goals,Tunisia Under,2.5,0.9436,1.06,1.113,1.166,1.219,poisson_home_goals,derived,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,total_corners,Over,8.5,0.4714,2.121,2.227,2.334,2.44,poisson_approx_from_expected_corners,low,46.4,BAJA,blend,0.5233,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Tunisia,Netherlands,total_corners,Under,8.5,0.5286,1.892,1.986,2.081,2.176,poisson_approx_from_expected_corners,low,46.4,BAJA,blend,0.5233,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Tunisia,Netherlands,total_corners,Over,9.5,0.3418,2.925,3.072,3.218,3.364,poisson_approx_from_expected_corners,low,46.4,BAJA,blend,0.5233,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Tunisia,Netherlands,total_corners,Under,9.5,0.6582,1.519,1.595,1.671,1.747,poisson_approx_from_expected_corners,low,46.4,BAJA,blend,0.5233,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Tunisia,Netherlands,total_corners,Over,10.5,0.2322,4.306,4.521,4.737,4.952,poisson_approx_from_expected_corners,low,46.4,BAJA,blend,0.5233,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Tunisia,Netherlands,total_corners,Under,10.5,0.7678,1.302,1.368,1.433,1.498,poisson_approx_from_expected_corners,low,46.4,BAJA,blend,0.5233,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Tunisia,Netherlands,total_goals,Over,1.5,0.7431,1.346,1.413,1.48,1.548,poisson_total_goals,medium,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,total_goals,Under,1.5,0.2569,3.892,4.087,4.281,4.476,poisson_total_goals,medium,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,total_goals,Over,2.5,0.4501,2.222,2.333,2.444,2.555,ensemble_over25,medium,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,total_goals,Under,2.5,0.5499,1.819,1.909,2.0,2.091,ensemble_over25,medium,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,total_goals,Over,3.5,0.276,3.623,3.804,3.985,4.166,poisson_total_goals,medium,46.4,BAJA,blend,0.5233,
2026-06-25,Tunisia,Netherlands,total_goals,Under,3.5,0.724,1.381,1.45,1.519,1.588,poisson_total_goals,medium,46.4,BAJA,blend,0.5233,
2026-06-25,Turkey,United States,btts,No,,0.4868,2.054,2.157,2.26,2.362,ensemble_btts,high,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,btts,Yes,,0.5132,1.949,2.046,2.143,2.241,ensemble_btts,high,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,clean_sheet,Turkey No,,0.6621,1.51,1.586,1.661,1.737,poisson_opponent_goals_zero,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,clean_sheet,Turkey Yes,,0.3379,2.959,3.107,3.255,3.403,poisson_opponent_goals_zero,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,clean_sheet,United States No,,0.7643,1.308,1.374,1.439,1.505,poisson_opponent_goals_zero,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,clean_sheet,United States Yes,,0.2357,4.242,4.454,4.666,4.878,poisson_opponent_goals_zero,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,double_chance,Turkey or Draw,,0.6918,1.446,1.518,1.59,1.662,derived_from_1x2,high,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,double_chance,Turkey or United States,,0.7542,1.326,1.392,1.458,1.525,derived_from_1x2,high,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,double_chance,United States or Draw,,0.554,1.805,1.895,1.986,2.076,derived_from_1x2,high,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,draw_no_bet,Turkey,,0.5914,1.691,1.776,1.86,1.945,derived_from_1x2,high,71.6,ALTA,xgb_lean,0.25,Probabilidad condicionada a que no haya empate; empate void.
2026-06-25,Turkey,United States,draw_no_bet,United States,,0.4086,2.447,2.569,2.692,2.814,derived_from_1x2,high,71.6,ALTA,xgb_lean,0.25,Probabilidad condicionada a que no haya empate; empate void.
2026-06-25,Turkey,United States,h2h,Draw,,0.2458,4.068,4.272,4.475,4.679,ensemble_1x2,high,71.6,ALTA,xgb_lean,0.25,No usar como apuesta core hasta recalibrar empates.
2026-06-25,Turkey,United States,h2h,Turkey,,0.446,2.242,2.354,2.466,2.578,ensemble_1x2,high,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,h2h,United States,,0.3082,3.245,3.407,3.569,3.731,ensemble_1x2,high,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,Turkey Over,0.5,0.7643,1.308,1.374,1.439,1.505,poisson_home_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,Turkey Under,0.5,0.2357,4.242,4.454,4.666,4.878,poisson_home_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,United States Over,0.5,0.6621,1.51,1.586,1.661,1.737,poisson_away_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,United States Under,0.5,0.3379,2.959,3.107,3.255,3.403,poisson_away_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,Turkey Over,1.5,0.4236,2.361,2.479,2.597,2.715,poisson_home_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,Turkey Under,1.5,0.5764,1.735,1.822,1.908,1.995,poisson_home_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,United States Over,1.5,0.2955,3.384,3.554,3.723,3.892,poisson_away_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,United States Under,1.5,0.7045,1.419,1.49,1.561,1.632,poisson_away_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,Turkey Over,2.5,0.1775,5.634,5.916,6.198,6.48,poisson_home_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,Turkey Under,2.5,0.8225,1.216,1.277,1.337,1.398,poisson_home_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,United States Over,2.5,0.0966,10.354,10.872,11.389,11.907,poisson_away_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,team_goals,United States Under,2.5,0.9034,1.107,1.162,1.218,1.273,poisson_away_goals,derived,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,total_corners,Over,8.5,0.7093,1.41,1.48,1.551,1.621,poisson_approx_from_expected_corners,low,71.6,ALTA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Turkey,United States,total_corners,Under,8.5,0.2907,3.44,3.613,3.785,3.957,poisson_approx_from_expected_corners,low,71.6,ALTA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Turkey,United States,total_corners,Over,9.5,0.5898,1.695,1.78,1.865,1.95,poisson_approx_from_expected_corners,low,71.6,ALTA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Turkey,United States,total_corners,Under,9.5,0.4102,2.438,2.56,2.682,2.804,poisson_approx_from_expected_corners,low,71.6,ALTA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Turkey,United States,total_corners,Over,10.5,0.4656,2.148,2.255,2.362,2.47,poisson_approx_from_expected_corners,low,71.6,ALTA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Turkey,United States,total_corners,Under,10.5,0.5344,1.871,1.965,2.059,2.152,poisson_approx_from_expected_corners,low,71.6,ALTA,xgb_lean,0.25,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-25,Turkey,United States,total_goals,Over,1.5,0.7188,1.391,1.461,1.53,1.6,poisson_total_goals,medium,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,total_goals,Under,1.5,0.2812,3.556,3.734,3.912,4.09,poisson_total_goals,medium,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,total_goals,Over,2.5,0.5301,1.886,1.981,2.075,2.169,ensemble_over25,medium,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,total_goals,Under,2.5,0.4699,2.128,2.235,2.341,2.447,ensemble_over25,medium,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,total_goals,Over,3.5,0.2489,4.018,4.219,4.42,4.621,poisson_total_goals,medium,71.6,ALTA,xgb_lean,0.25,
2026-06-25,Turkey,United States,total_goals,Under,3.5,0.7511,1.331,1.398,1.464,1.531,poisson_total_goals,medium,71.6,ALTA,xgb_lean,0.25,
2026-06-26,Cape Verde,Saudi Arabia,btts,No,,0.5212,1.919,2.015,2.111,2.206,ensemble_btts,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,btts,Yes,,0.4788,2.089,2.193,2.297,2.402,ensemble_btts,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,clean_sheet,Cape Verde No,,0.6314,1.584,1.663,1.742,1.821,poisson_opponent_goals_zero,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,clean_sheet,Cape Verde Yes,,0.3686,2.713,2.848,2.984,3.12,poisson_opponent_goals_zero,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,clean_sheet,Saudi Arabia No,,0.7288,1.372,1.441,1.509,1.578,poisson_opponent_goals_zero,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,clean_sheet,Saudi Arabia Yes,,0.2712,3.688,3.872,4.056,4.241,poisson_opponent_goals_zero,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,double_chance,Cape Verde or Draw,,0.708,1.412,1.483,1.554,1.624,derived_from_1x2,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,double_chance,Cape Verde or Saudi Arabia,,0.7083,1.412,1.482,1.553,1.624,derived_from_1x2,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,double_chance,Saudi Arabia or Draw,,0.5837,1.713,1.799,1.885,1.97,derived_from_1x2,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,draw_no_bet,Cape Verde,,0.5877,1.701,1.786,1.872,1.957,derived_from_1x2,high,57.0,MEDIA,blend,0.3895,Probabilidad condicionada a que no haya empate; empate void.
2026-06-26,Cape Verde,Saudi Arabia,draw_no_bet,Saudi Arabia,,0.4123,2.426,2.547,2.668,2.79,derived_from_1x2,high,57.0,MEDIA,blend,0.3895,Probabilidad condicionada a que no haya empate; empate void.
2026-06-26,Cape Verde,Saudi Arabia,h2h,Cape Verde,,0.4163,2.402,2.522,2.642,2.762,ensemble_1x2,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,h2h,Draw,,0.2917,3.428,3.6,3.771,3.942,ensemble_1x2,high,57.0,MEDIA,blend,0.3895,No usar como apuesta core hasta recalibrar empates.
2026-06-26,Cape Verde,Saudi Arabia,h2h,Saudi Arabia,,0.292,3.425,3.596,3.767,3.938,ensemble_1x2,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Cape Verde Over,0.5,0.7288,1.372,1.441,1.509,1.578,poisson_home_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Cape Verde Under,0.5,0.2712,3.688,3.872,4.056,4.241,poisson_home_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Saudi Arabia Over,0.5,0.6314,1.584,1.663,1.742,1.821,poisson_away_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Saudi Arabia Under,0.5,0.3686,2.713,2.848,2.984,3.12,poisson_away_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Cape Verde Over,1.5,0.3749,2.667,2.8,2.934,3.067,poisson_home_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Cape Verde Under,1.5,0.6251,1.6,1.68,1.76,1.84,poisson_home_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Saudi Arabia Over,1.5,0.2635,3.795,3.985,4.174,4.364,poisson_away_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Saudi Arabia Under,1.5,0.7365,1.358,1.426,1.494,1.561,poisson_away_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Cape Verde Over,2.5,0.144,6.942,7.29,7.637,7.984,poisson_home_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Cape Verde Under,2.5,0.856,1.168,1.227,1.285,1.344,poisson_home_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Saudi Arabia Over,2.5,0.0799,12.51,13.136,13.761,14.387,poisson_away_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,team_goals,Saudi Arabia Under,2.5,0.9201,1.087,1.141,1.196,1.25,poisson_away_goals,derived,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,total_corners,Over,8.5,0.3796,2.635,2.766,2.898,3.03,poisson_approx_from_expected_corners,low,57.0,MEDIA,blend,0.3895,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Cape Verde,Saudi Arabia,total_corners,Under,8.5,0.6204,1.612,1.692,1.773,1.854,poisson_approx_from_expected_corners,low,57.0,MEDIA,blend,0.3895,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Cape Verde,Saudi Arabia,total_corners,Over,9.5,0.2589,3.863,4.056,4.249,4.442,poisson_approx_from_expected_corners,low,57.0,MEDIA,blend,0.3895,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Cape Verde,Saudi Arabia,total_corners,Under,9.5,0.7411,1.349,1.417,1.484,1.552,poisson_approx_from_expected_corners,low,57.0,MEDIA,blend,0.3895,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Cape Verde,Saudi Arabia,total_corners,Over,10.5,0.1648,6.069,6.373,6.676,6.979,poisson_approx_from_expected_corners,low,57.0,MEDIA,blend,0.3895,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Cape Verde,Saudi Arabia,total_corners,Under,10.5,0.8352,1.197,1.257,1.317,1.377,poisson_approx_from_expected_corners,low,57.0,MEDIA,blend,0.3895,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Cape Verde,Saudi Arabia,total_goals,Over,1.5,0.6698,1.493,1.568,1.642,1.717,poisson_total_goals,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,total_goals,Under,1.5,0.3302,3.029,3.18,3.332,3.483,poisson_total_goals,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,total_goals,Over,2.5,0.4157,2.406,2.526,2.646,2.766,ensemble_over25,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,total_goals,Under,2.5,0.5843,1.711,1.797,1.883,1.968,ensemble_over25,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,total_goals,Over,3.5,0.2013,4.969,5.217,5.465,5.714,poisson_total_goals,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Cape Verde,Saudi Arabia,total_goals,Under,3.5,0.7987,1.252,1.315,1.377,1.44,poisson_total_goals,high,57.0,MEDIA,blend,0.3895,
2026-06-26,Egypt,Iran,btts,No,,0.5394,1.854,1.947,2.039,2.132,ensemble_btts,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,btts,Yes,,0.4606,2.171,2.28,2.388,2.497,ensemble_btts,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,clean_sheet,Egypt No,,0.6849,1.46,1.533,1.606,1.679,poisson_opponent_goals_zero,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,clean_sheet,Egypt Yes,,0.3151,3.174,3.333,3.491,3.65,poisson_opponent_goals_zero,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,clean_sheet,Iran No,,0.6631,1.508,1.583,1.659,1.734,poisson_opponent_goals_zero,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,clean_sheet,Iran Yes,,0.3369,2.968,3.117,3.265,3.414,poisson_opponent_goals_zero,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,double_chance,Egypt or Draw,,0.628,1.592,1.672,1.752,1.831,derived_from_1x2,medium,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,double_chance,Egypt or Iran,,0.6682,1.497,1.571,1.646,1.721,derived_from_1x2,medium,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,double_chance,Iran or Draw,,0.7038,1.421,1.492,1.563,1.634,derived_from_1x2,medium,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,draw_no_bet,Egypt,,0.4433,2.256,2.369,2.481,2.594,derived_from_1x2,medium,49.8,BAJA,xgb_lean,0.3098,Probabilidad condicionada a que no haya empate; empate void.
2026-06-26,Egypt,Iran,draw_no_bet,Iran,,0.5567,1.796,1.886,1.976,2.066,derived_from_1x2,medium,49.8,BAJA,xgb_lean,0.3098,Probabilidad condicionada a que no haya empate; empate void.
2026-06-26,Egypt,Iran,h2h,Draw,,0.3318,3.014,3.165,3.315,3.466,ensemble_1x2,medium,49.8,BAJA,xgb_lean,0.3098,No usar como apuesta core hasta recalibrar empates.
2026-06-26,Egypt,Iran,h2h,Egypt,,0.2962,3.376,3.545,3.714,3.883,ensemble_1x2,medium,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,h2h,Iran,,0.372,2.688,2.823,2.957,3.091,ensemble_1x2,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Egypt Over,0.5,0.6631,1.508,1.583,1.659,1.734,poisson_home_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Egypt Under,0.5,0.3369,2.968,3.117,3.265,3.414,poisson_home_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Iran Over,0.5,0.6849,1.46,1.533,1.606,1.679,poisson_away_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Iran Under,0.5,0.3151,3.174,3.333,3.491,3.65,poisson_away_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Egypt Over,1.5,0.2966,3.372,3.54,3.709,3.878,poisson_home_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Egypt Under,1.5,0.7034,1.422,1.493,1.564,1.635,poisson_home_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Iran Over,1.5,0.3211,3.115,3.271,3.426,3.582,poisson_away_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Iran Under,1.5,0.6789,1.473,1.547,1.62,1.694,poisson_away_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Egypt Over,2.5,0.0972,10.29,10.805,11.319,11.834,poisson_home_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Egypt Under,2.5,0.9028,1.108,1.163,1.218,1.274,poisson_home_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Iran Over,2.5,0.1109,9.017,9.468,9.919,10.369,poisson_away_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,team_goals,Iran Under,2.5,0.8891,1.125,1.181,1.237,1.293,poisson_away_goals,derived,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,total_corners,Over,8.5,0.1841,5.432,5.703,5.975,6.246,poisson_approx_from_expected_corners,low,49.8,BAJA,xgb_lean,0.3098,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Egypt,Iran,total_corners,Under,8.5,0.8159,1.226,1.287,1.348,1.409,poisson_approx_from_expected_corners,low,49.8,BAJA,xgb_lean,0.3098,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Egypt,Iran,total_corners,Over,9.5,0.1053,9.494,9.969,10.443,10.918,poisson_approx_from_expected_corners,low,49.8,BAJA,xgb_lean,0.3098,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Egypt,Iran,total_corners,Under,9.5,0.8947,1.118,1.174,1.23,1.285,poisson_approx_from_expected_corners,low,49.8,BAJA,xgb_lean,0.3098,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Egypt,Iran,total_corners,Over,10.5,0.0558,17.927,18.823,19.719,20.616,poisson_approx_from_expected_corners,low,49.8,BAJA,xgb_lean,0.3098,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Egypt,Iran,total_corners,Under,10.5,0.9442,1.059,1.112,1.165,1.218,poisson_approx_from_expected_corners,low,49.8,BAJA,xgb_lean,0.3098,"Aproximacion: corners tienen sobredispersion; usar como radar, no como apuesta core."
2026-06-26,Egypt,Iran,total_goals,Over,1.5,0.6558,1.525,1.601,1.677,1.754,poisson_total_goals,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,total_goals,Under,1.5,0.3442,2.905,3.05,3.196,3.341,poisson_total_goals,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,total_goals,Over,2.5,0.3904,2.561,2.69,2.818,2.946,ensemble_over25,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,total_goals,Under,2.5,0.6096,1.64,1.722,1.804,1.886,ensemble_over25,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,total_goals,Over,3.5,0.1892,5.286,5.551,5.815,6.079,poisson_total_goals,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,Egypt,Iran,total_goals,Under,3.5,0.8108,1.233,1.295,1.357,1.418,poisson_total_goals,high,49.8,BAJA,xgb_lean,0.3098,
2026-06-26,New Zealand,Belgium,btts,No,,0.5498,1.819,1.91,2.001,2.092,ensemble_btts,low,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,btts,Yes,,0.4502,2.221,2.332,2.443,2.554,ensemble_btts,low,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,clean_sheet,Belgium No,,0.5319,1.88,1.974,2.068,2.162,poisson_opponent_goals_zero,derived,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,clean_sheet,Belgium Yes,,0.4681,2.136,2.243,2.35,2.457,poisson_opponent_goals_zero,derived,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,clean_sheet,New Zealand No,,0.8892,1.125,1.181,1.237,1.293,poisson_opponent_goals_zero,derived,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,clean_sheet,New Zealand Yes,,0.1108,9.025,9.476,9.928,10.379,poisson_opponent_goals_zero,derived,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,double_chance,Belgium or Draw,,0.8795,1.137,1.194,1.251,1.308,derived_from_1x2,high,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,double_chance,New Zealand or Belgium,,0.8169,1.224,1.285,1.347,1.408,derived_from_1x2,high,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,double_chance,New Zealand or Draw,,0.3036,3.294,3.458,3.623,3.788,derived_from_1x2,high,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,draw_no_bet,Belgium,,0.8525,1.173,1.232,1.29,1.349,derived_from_1x2,high,70.2,ALTA,poisson_lean,0.7723,Probabilidad condicionada a que no haya empate; empate void.
2026-06-26,New Zealand,Belgium,draw_no_bet,New Zealand,,0.1475,6.779,7.118,7.457,7.796,derived_from_1x2,high,70.2,ALTA,poisson_lean,0.7723,Probabilidad condicionada a que no haya empate; empate void.
2026-06-26,New Zealand,Belgium,h2h,Belgium,,0.6964,1.436,1.508,1.58,1.651,ensemble_1x2,high,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,h2h,Draw,,0.1831,5.461,5.735,6.008,6.281,ensemble_1x2,high,70.2,ALTA,poisson_lean,0.7723,No usar como apuesta core hasta recalibrar empates.
2026-06-26,New Zealand,Belgium,h2h,New Zealand,,0.1205,8.299,8.714,9.129,9.544,ensemble_1x2,high,70.2,ALTA,poisson_lean,0.7723,
2026-06-26,New Zealand,Belgium,team_goals,Belgium Over,0.5,0.8892,1.125,1.181,1.237,1.293,poisson_away_goals,derived,70.2,ALTA,poisson_lean,0.7723,
